,Ids,Dice_1,Dice_2,Dice_4,Hausdorff95_1,Hausdorff95_2,Hausdorff95_4,Sensitivity_1,Sensitivity_2,Sensitivity_4,Specificity_1,Specificity_2,Specificity_4,Surface_dice_1,Surface_dice_2,Surface_dice_4,Precision_1,Precision_2,Precision_4
0,Patient_98613,0.7684227319792413,0.2580906403674926,0.20968085007999557,11.180339887498949,44.429719783046124,44.63182720884279,0.6398978847556528,0.14943211420235492,0.11812545587162655,0.9994378472675325,0.9998121578835311,0.9998112421389047,0.256406268263154,0.07685255686098207,0.0747255574019799,0.9615526136550461,0.9458826633248689,0.9322012992352603
0,832_19_4,0.8172618766806623,0.44215975011155734,0.3606231231231231,5.0990195135927845,21.095023109728988,21.095023109728988,0.8250464352050293,0.29494689717578704,0.2287707767776349,0.9990831651475365,0.9998148774601323,0.9998110512191867,0.5975912802529936,0.24752335393365482,0.2344011770471934,0.8096228443239707,0.8827596037345877,0.8512316143895091
0,1733_18,0.5105799407488154,0.3705450992390521,0.13508926753105696,16.0312195418814,23.345235059857504,25.80697580112788,0.35539020718857467,0.22973088737410205,0.07306059011418012,0.9996608746697908,0.9999054970746484,0.9999205316309543,0.4099935310608375,0.26525852552711093,0.26306916146674364,0.9063670411985019,0.9573643410852714,0.8946500824216994
0,826_18_4,0.7983229349813888,0.718409547365498,0.5750903784226228,9.0,12.68857754044952,18.027756377319946,0.6851649044891367,0.561432284438164,0.4042292260718161,0.9992885334292494,0.999964718772534,0.9999644896736544,0.28206261091967094,0.13491008044072736,0.10575516286717812,0.9562522451452037,0.9972389805742562,0.9961445663258961
0,778_19,0.6721546550533751,0.0754040519007512,0.07230151269122297,35.90264614203248,72.17340230306452,72.15261603018979,0.563925855513308,0.03935955323193916,0.037696055133079845,0.9995683769985753,0.9999825731791558,0.9999808867126225,0.45625377897540165,0.08643065716605627,0.08683550568277797,0.8317924900319853,0.8952702702702703,0.881862404447533
0,Patient_10014,0.8209865359676558,0.4604349668220199,0.33653759380854575,9.219544457292887,42.118879377305376,42.118879377305376,0.7654560810810811,0.30675231152204835,0.2072146159317212,0.9974341149759165,0.9993358642497334,0.9993735522300253,0.47174199756619445,0.19986463651637282,0.18684567571812155,0.8852041865438395,0.9227138406407531,0.8952887625559376
0,Patient_33517,0.8682569711081012,0.34389389045426433,0.2762069149598733,8.0,20.09975124224178,20.149441679609886,0.8080930155025837,0.20853475579263211,0.16171445240873478,0.9997118245839418,0.9999770270477234,0.999950000045045,0.6184896458251917,0.07831705540510925,0.0679802553054204,0.9381001910935874,0.9800235017626322,0.9458866544789762
0,Patient_102016,0.054975149609493866,0.002252075313588394,0.002774651205402717,21.02379604162864,51.07837115648854,50.96076922496363,0.028434278519528892,0.0011279280224536369,0.0013902368648847153,0.9999742403635056,0.9999976377625922,0.9999969628376185,0.10275614679943512,0.0108965497954196,0.01189463374243358,0.8255902513328256,0.671875,0.6625
0,7_19_4,0.7309478438845367,0.5474731120619868,0.040823602816650324,9.797958971132712,12.165525060596439,21.61018278497431,0.5889899909008189,0.3769108280254777,0.02083712465878071,0.9998882265275708,1.0,1.0,0.4151160992010927,0.07323434476618378,0.03323402204620877,0.9630649060814581,1.0,1.0
0,Patient_98817,0.7188005034808553,0.2229530167328793,0.08911747897787574,16.30950643030009,38.22302970723278,38.48376280978771,0.7022327985699158,0.1502688998447706,0.05178741541135794,0.9923469496691045,0.9939875485298145,0.9966415908372986,0.23828324033936588,0.13002281130789897,0.17208972429472855,0.7361688582966956,0.43182313934211675,0.3192260902114917
0,Patient_43414,0.6053387510587889,0.25403488456249546,0.23262497389644096,60.6217782649107,51.778373863998475,49.29503017546495,0.6772766915950748,0.1807824635859824,0.16064745187718468,0.9907082166651124,0.9959791095423646,0.9963435892057998,0.25142862441000235,0.1405979601099952,0.12083012622866282,0.5472154560637419,0.4270904312274895,0.4214575263489776
0,664_18_4,0.8011864561467555,0.6274330252566123,0.5701198886510586,7.810249675906654,8.602325267042627,8.774964387392123,0.6867079695860321,0.46094996714540504,0.40212459714008575,0.9998015586949669,0.999939644060152,0.9999384030969027,0.639214252889718,0.3946162343123687,0.3762770144834543,0.9614693770261982,0.9821654776985133,0.9791992075888605
0,Patient_103614,0.6735557834398254,0.2730354579604801,0.0,39.370039370059054,39.63584236521283,inf,0.7979233724431524,0.18565050358218255,0.0,0.9969015224927913,0.9990550510735267,1.0,0.2664670994531793,0.05527775498055825,0.0,0.5827292304892475,0.5158386705902718,
0,Patient_55317,0.22762303058996816,0.0,0.0,24.269322199023193,inf,inf,0.1325958385683204,0.0,0.0,0.9998809492626892,1.0,1.0,0.23059778059379576,0.0,0.0,0.8033791310805792,,
0,Patient_62817,0.651001583312984,0.4306346793969287,0.37398122456082683,18.681541692269406,26.476404589747453,26.551836094703507,0.5059506317954746,0.28275296307179937,0.23681310608286807,0.9995529218450865,0.9997189794454829,0.9997264401681693,0.25581199303050034,0.18233135201314835,0.1719415823642587,0.9126488062371624,0.9028108995660503,0.8887918753733743
0,Patient_73415,0.5570773647152916,0.13959793934229384,0.12335163225037607,11.313708498984761,21.42428528562855,21.540659228538015,0.40605871330418486,0.07503643556110765,0.06572975223818447,0.9997200440992481,1.0,1.0,0.18039818685926698,0.010410113464808789,0.005706752061091088,0.886943471735868,1.0,1.0
0,1360_18,0.6037113905506043,0.25218437876111727,0.23460688348594885,18.411952639521967,30.495901363953813,30.495901363953813,0.44222858164907886,0.1442854587730281,0.13289214809515293,0.9998562909077794,1.0,1.0,0.3471160367846036,0.054636428106265025,0.05530557509952066,0.9509615384615384,1.0,1.0
0,Patient_63916,0.3152889539136796,0.1506677741301797,0.03486806291722774,77.6273147803014,45.574115460423364,50.73460357586329,0.2970844454873434,0.0838001935881266,0.01784823864136333,0.9954790247289615,0.9997800179552302,0.9999545137177823,0.16456470449106955,0.11099958233144028,0.09670686988576492,0.33587014192863773,0.7456609682891818,0.7512345679012346
0,244_19_4,0.785118741850081,0.544096660641233,0.33188010899182563,4.123105625617661,13.152946437965905,13.152946437965905,0.6509943973002196,0.37475836309426297,0.19953474656793682,0.9999748243294533,0.9999904467321586,0.9999899971666132,0.44373396763282846,0.1264886506853709,0.10431354870201036,0.9888518389488876,0.9926234487546646,0.9855963748179317
0,1036_18,0.8362552811884377,0.5962892366341809,0.5456689212335588,5.744562646538029,16.401219466856727,16.401219466856727,0.7446409461501969,0.4279630630730023,0.3778312242804029,0.9996281694565085,0.9999235065589165,0.9999281459540118,0.43451945744797726,0.13001098053167504,0.10896767261407406,0.9535751119650754,0.9828717662857577,0.9817957685912505
0,1366_19_4,0.38046575342465755,0.00042905564851761273,0.0,35.4400902933387,57.879184513951124,inf,0.23838297141876233,0.0002145738563213458,0.0,0.999805254275951,1.0,1.0,0.16445477250371518,0.001741730917584764,0.0,0.9418107833163785,1.0,
0,1769_18,0.8224203821656051,0.6933594893716695,0.5607386125189657,10.295630140987,11.090536506409418,11.090536506409418,0.7950179438463162,0.5554617315225295,0.4074308634156639,0.9993362119988967,0.9997755860844014,0.9997804255018391,0.5664099335828908,0.3132844635002834,0.28813673020155234,0.851779252110977,0.9223369036027264,0.8990217897624346
0,Patient_30515,0.7822667354002504,0.710562047006177,0.5564009973347089,10.816653826391969,6.0,6.708203932499369,0.8585283848441743,0.6006077848183111,0.4184339842234579,0.9988302888097517,0.9996874251157797,0.9997022614641138,0.4652166042175459,0.36839277228232004,0.3440738288111296,0.7184481779076374,0.8697972751533312,0.8301051821446895
0,Patient_4314,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,
0,Patient_20717,0.8215723595919548,0.46436776035447364,0.4555847865762472,7.0,24.372115213907882,24.596747752497688,0.7614359691409711,0.31139491590182994,0.30337937257643627,0.9987123209353242,0.9995842129956096,0.9996026116557329,0.40273403760965176,0.14202846710922715,0.1445317227537264,0.8920221327009704,0.9127627126721631,0.9142780146014013
0,Patient_56716,0.34330210797678784,0.44714544956068775,0.2836144473832546,37.0,39.8622628559895,40.162171256046406,0.9800417941185378,0.5186407825797268,0.19809806475059813,0.9861559007264883,0.997026075716182,0.9992618309134106,0.0583542091314561,0.11957642282193327,0.05453317817187169,0.20809887912130312,0.3929735187479921,0.4990463111314565
0,983_19_4,0.7263765541740675,0.4604339905120944,0.4367824510647648,9.433981132056603,14.035668847618199,13.96424004376894,0.5768525484295656,0.3000517208952417,0.28039778070340415,0.9999451913822396,0.999984243929186,0.9999831184955563,0.47193750689405634,0.17651047014414553,0.1663958172646686,0.9805386828644501,0.9891498101216771,0.9875796969446055
0,725_19_4,0.6499669109536999,0.16529786277247877,0.006916322778870505,26.13426869074396,34.249087579087416,41.701318923986086,0.5131324337573209,0.09009520369462576,0.003470161768879486,0.9994235342210741,1.0,1.0,0.3773936360850266,0.013077266723974655,0.0036590723960890094,0.886316540029858,1.0,1.0
0,1295_18_4,0.19577634543834826,0.7057987141444114,0.6556690401778522,44.82186966202994,49.66890375275057,49.658836071740545,0.6723570547099958,0.5870526532291238,0.5231900452488688,0.9886561811616523,0.9998330817398832,0.9998412761131102,0.09083149959549792,0.7248093862392516,0.6793561617937193,0.11456809161241709,0.8847644141351519,0.8779877470014669
0,Patient_135915,0.83911620590522,0.6219821383705261,0.6036670384829894,5.0,9.219544457292887,9.219544457292887,0.8195994631251766,0.4809091551285674,0.4587630686634643,0.9991454538732211,0.9995821392307124,0.999609643419465,0.5725942797727134,0.2262999188491939,0.25517282543930664,0.8595851083533987,0.8801797142672442,0.8823709239130435
0,1185_18_4,0.7513143032862017,0.27463064443593116,0.18102638395012952,14.212670403551895,33.54101966249684,33.481338085566414,0.6132488946382716,0.15917208889232135,0.09952117081458885,0.9997743759528961,1.0,1.0,0.4783682553568818,0.07783894732618934,0.06853479448322726,0.9696100129741281,1.0,1.0
